CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Credit_limit,Credit_Utilization_rate
708242283,Existing Customer,29,M,1,College,Single,$60K - $80K,Blue,36,5,3,2,5346.0,0,5382.0,0.0
789247458,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,3,2801.0,1472,2822.0,52.55265976436987
717100833,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,2,3148.0,0,3175.0,0.0
716870583,Existing Customer,36,F,3,Unknown,Married,Less than $40K,Blue,36,6,5,3,2786.0,1628,2822.0,58.43503230437904
719999508,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,24,3,1,2,11894.0,816,11918.0,6.8606019841937105
721236408,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,29,5,3,3,7535.0,2517,7564.0,33.40411413404114
720122808,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,3,33180.0,511,33215.0,1.540084388185654
716882658,Existing Customer,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2,4,2986.0,1632,3037.0,54.65505693235097
713734758,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,23,4,2,2,6729.0,2375,6752.0,35.294991826422944
709085358,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601.0,1817,2637.0,69.85774702037678
715785933,Existing Customer,54,M,3,College,Married,$80K - $120K,Blue,45,4,3,0,3380.0,1655,3425.0,48.96449704142012
717159858,Existing Customer,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2,2730.0,1351,2748.0,49.48717948717949
713259858,Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324.0,0,3339.0,0.0
787516908,Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,3,2665.0,1844,2710.0,69.19324577861164
711145008,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,2,5015.0,2053,5062.0,40.93718843469591
715013733,Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,3,6905.0,2303,6941.0,33.35264301230992
717098208,Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,41,5,2,2,5848.0,950,5889.0,16.244870041039672
737982408,Existing Customer,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,4,19136.0,1608,19162.0,8.403010033444817
713216883,Existing Customer,64,F,0,Unknown,Married,Less than $40K,Blue,55,4,3,4,3500.0,1904,3555.0,54.400000000000006
709361058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,1,3,7453.0,0,7477.0,0.0
710312658,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,43,4,3,3,6266.0,1819,6309.0,29.029684008937124
773383158,Existing Customer,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4,4945.0,0,4968.0,0.0
716053083,Attrited Customer,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,4,27992.0,0,28013.0,0.0
717667833,Existing Customer,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3,3735.0,1285,3771.0,34.404283801874165
716998608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,36,3,3,2,6703.0,1252,6739.0,18.678203789348053
772086408,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,27,4,1,4,6162.0,943,6189.0,15.303472898409606
708597558,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337.0,795,3373.0,23.823793826790528
718011783,Existing Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2205.0,1337,2241.0,60.63492063492063
714360033,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,3,4450.0,1444,4493.0,32.44943820224719
811005858,Existing Customer,33,F,0,Unknown,Married,Less than $40K,Blue,28,4,2,4,1438.3,0,1466.3,0.0
794485158,Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,18,6,1,2,2172.0,1475,2190.0,67.90976058931861
708513183,Existing Customer,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323.0,1267,4352.0,29.308350682396483
719353158,Existing Customer,56,M,1,College,Married,$80K - $120K,Blue,45,5,1,3,4145.0,1468,4190.0,35.416164053075995
711436083,Existing Customer,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,3,3,2032.0,1003,2050.0,49.360236220472444
780374133,Existing Customer,29,M,1,College,Single,$80K - $120K,Blue,19,5,3,3,7010.0,2103,7029.0,30.0
739117233,Existing Customer,57,M,3,High School,Married,$120K +,Blue,50,3,3,2,3205.0,1530,3255.0,47.737909516380654
708486033,Existing Customer,55,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,3,16547.0,1521,16583.0,9.191998549586028
795237183,Existing Customer,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,4,5930.0,0,5975.0,0.0
788788758,Existing Customer,57,F,3,College,Single,Unknown,Blue,39,4,1,2,7469.0,1752,7508.0,23.4569554157183
709635858,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,3,2235.0,0,2280.0,0.0
789701658,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2,2047.0,1196,2060.0,58.42696629213483
713484483,Existing Customer,36,F,4,Uneducated,Single,Unknown,Silver,21,3,1,2,34516.0,907,34537.0,2.6277668327732067
711954558,Existing Customer,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,4,2636.0,2357,2680.0,89.41578148710167
712655583,Existing Customer,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425.0,915,6457.0,14.24124513618677
779686683,Existing Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,13,5,3,2,2902.0,1668,2915.0,57.47760165403171
711226758,Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002.0,1669,4044.0,41.70414792603698
713241033,Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,3,3,5175.0,977,5201.0,18.879227053140095
788754108,Existing Customer,65,F,1,Unknown,Single,$40K - $60K,Blue,48,4,2,4,4599.0,637,4647.0,13.850837138508371
717013383,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,4,31258.0,1518,31301.0,4.856356772666198
712634133,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,4,2683.0,1671,2728.0,62.28102869921729
709537683,Attrited Customer,37,M,3,College,Married,$80K - $120K,Blue,30,3,4,3,11638.0,926,11668.0,7.956693589963912
778627983,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20,3,1,3,1829.0,1140,1849.0,62.32914160743576
720241758,Existing Customer,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,3,8276.0,1671,8312.0,20.19091348477525
720814233,Existing Customer,45,M,4,High School,Unknown,$80K - $120K,Blue,34,4,3,3,23539.0,1261,23573.0,5.357066995199456
785080308,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,31,5,3,3,2352.0,0,2383.0,0.0
713358633,Existing Customer,30,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,2,11371.0,1015,11407.0,8.926215812153725
720392433,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,6,6,2,2857.0,2517,2893.0,88.09940497024851
720282558,Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Silver,27,5,2,4,34516.0,1568,34543.0,4.542820720825125
821370858,Existing Customer,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690.0,1884,6725.0,28.161434977578477
799249833,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,28,5,1,4,4439.0,844,4467.0,19.01329128182023
713016633,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344.0,1582,5380.0,29.603293413173652
814471983,Existing Customer,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,3,27310.0,0,27347.0,0.0
779612808,Existing Customer,61,M,1,Graduate,Married,$40K - $60K,Blue,50,6,2,4,2531.0,2360,2581.0,93.24377716317662
716692683,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,9096.0,0,9118.0,0.0
790145733,Attrited Customer,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,4,34516.0,0,34549.0,0.0
716038533,Existing Customer,42,F,3,Graduate,Unknown,Less than $40K,Blue,32,3,1,2,7169.0,902,7201.0,12.581950062770261
714421233,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,4,5399.0,1723,5435.0,31.91331728097796
709783908,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2,2280.0,1170,2327.0,51.31578947368421
812788233,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,21,4,1,4,6315.0,1305,6336.0,20.665083135391924
772452783,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,33,6,1,2,4402.0,1640,4435.0,37.2557928214448
714002658,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732.0,1623,27766.0,5.852444829078321
713464983,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,4947.0,1053,4983.0,21.285627653123104
713910108,Existing Customer,38,M,1,Graduate,Married,$80K - $120K,Blue,28,3,2,3,3946.0,2375,3974.0,60.18753167764825
808169358,Existing Customer,57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,4,12291.0,2289,12343.0,18.623382963143765
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,4,3067.0,1874,3120.0,61.10205412455167
715381533,Existing Customer,42,F,4,Post-Graduate,Single,Less than $40K,Blue,36,6,2,3,1438.3,674,1474.3,46.86087742473754
717678408,Existing Customer,61,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,4,8633.0,2517,8680.0,29.155565851963395
719143308,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,28,4,4,3,2394.0,0,2422.0,0.0
711509658,Attrited Customer,61,M,2,Graduate,Married,$120K +,Blue,49,3,0,4,11374.0,2517,11423.0,22.12941797081062
757481283,Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,28,4,3,4,6921.0,2159,6949.0,31.194914029764487
808681158,Existing Customer,57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,4,2564.0,2379,2616.0,92.78471138845555
718867683,Existing Customer,64,M,1,Unknown,Married,Less than $40K,Blue,55,4,3,4,2720.0,1904,2775.0,70.0
714618333,Existing Customer,39,F,2,Doctorate,Married,Unknown,Blue,36,3,2,4,9843.0,2154,9879.0,21.883572081682416
794562783,Existing Customer,28,F,0,Unknown,Single,Unknown,Blue,13,5,3,2,21691.0,661,21704.0,3.0473468258724816
708208758,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826.0,883,1871.0,48.35706462212486
794504658,Existing Customer,39,M,1,Unknown,Married,$60K - $80K,Blue,24,6,3,0,5746.0,1829,5770.0,31.830838844413506
714772758,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,27,6,2,4,2926.0,1346,2953.0,46.001367053998635
713830233,Existing Customer,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,2,7061.0,1813,7097.0,25.676249822971254
713577483,Existing Customer,47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,4,5589.0,1430,5624.0,25.585972445875825
814513008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,9620.0,2033,9653.0,21.133056133056133
712765158,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,15,5,3,3,2539.0,2162,2554.0,85.15163450177235
714411108,Existing Customer,37,F,3,Graduate,Single,Unknown,Blue,28,4,2,3,3642.0,610,3670.0,16.749038989566174
720231108,Existing Customer,57,M,2,Graduate,Single,Less than $40K,Blue,39,3,4,3,3451.0,0,3490.0,0.0
709035708,Existing Customer,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,3,1841.0,1246,1877.0,67.68060836501901
720662508,Existing Customer,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,2,5764.0,1529,5789.0,26.52671755725191
708623283,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,2,18278.0,0,18294.0,0.0
813247083,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,2,16059.0,618,16092.0,3.8483093592378106
780078333,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,41,3,2,2,5887.0,659,5928.0,11.194156616273144
811915383,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,2,3152.0,1986,3183.0,63.00761421319797
719818983,Attrited Customer,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,4,12464.0,0,12492.0,0.0
716349183,Existing Customer,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,3,4784.0,0,4820.0,0.0
710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,0,1986.0,0.0
771234558,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,2,7478.0,0,7534.0,0.0
820288233,Existing Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,1438.3,0,1458.3,0.0
717511533,Existing Customer,28,M,0,Graduate,Single,Less than $40K,Blue,36,4,2,4,1707.0,1191,1743.0,69.77152899824253
711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,13,5,2,2,4016.0,917,4029.0,22.833665338645417
712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2,2370.0,1699,2389.0,71.68776371308016
718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,4,3478.0,2517,3514.0,72.36917768832663
717413658,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,2,1539.0,989,1571.0,64.26250812215724
804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,3,2,4,1438.3,0,1458.3,0.0
715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,2,3142.0,1639,3168.0,52.16422660725652
717499083,Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1,2,17236.0,0,17272.0,0.0
715279683,Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,1438.3,0,1474.3,0.0
718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,2,13206.0,925,13226.0,7.004391943056186
709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,0,2480.0,1351,2521.0,54.475806451612904
709150608,Existing Customer,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898.0,0,2917.0,0.0
788259558,Existing Customer,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570.0,1028,1621.0,65.47770700636943
802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,3,4460.0,1262,4516.0,28.295964125560534
712757808,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,4,1544.0,0,1566.0,0.0
714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,44,6,3,2,3456.0,2219,3500.0,64.20717592592592
713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,16,4,3,3,2751.0,1599,2767.0,58.12431842966193
708741633,Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4,4153.0,0,4197.0,0.0
714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,4,3685.0,1396,3721.0,37.883310719131615
789577833,Existing Customer,56,M,2,Graduate,Married,$120K +,Blue,49,4,1,4,8902.0,1932,8951.0,21.70298809256347
787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944.0,1596,2970.0,54.21195652173913
720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2,2232.0,786,2279.0,35.215053763440864
819117183,Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,29,3,2,4,1569.0,909,1598.0,57.93499043977055
711776433,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,2,23622.0,1153,23648.0,4.881043095419524
709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3,3326.0,1442,3366.0,43.35538184004811
719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,3,6116.0,1698,6147.0,27.76324395029431
718415133,Existing Customer,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,3,11352.0,0,11377.0,0.0
710594358,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Silver,36,4,3,4,14910.0,873,14946.0,5.855130784708249
709730508,Existing Customer,39,F,0,High School,Single,Unknown,Blue,27,6,3,3,17531.0,0,17558.0,0.0
720462633,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,3,4138.0,643,4167.0,15.53890768487192
715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374.0,2147,8410.0,25.63888225459756
779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,3,3,7049.0,0,7077.0,0.0
787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851.0,1695,3878.0,44.01454167748637
743265108,Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,4,15936.0,827,15966.0,5.189508032128514
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,4,2926.0,0,2945.0,0.0
712392108,Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305.0,691,10341.0,6.70548277535177
720145683,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,2987.0,2517,3029.0,84.2651489789086
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,34545.0,5.69301193649322
772706283,Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,4,6275.0,1579,6303.0,25.163346613545816
795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,3,7185.0,0,7212.0,0.0
716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281.0,1961,3317.0,59.76836330387078
764776833,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077.0,1646,3131.0,53.493662658433536
710795883,Existing Customer,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,4,2042.0,1864,2058.0,91.28305582761999
710428308,Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,4,2001.0,1553,2052.0,77.6111944027986
721096983,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,4,3625.0,2517,3661.0,69.43448275862069
715760733,Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803.0,1885,7850.0,24.157375368448033
718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,2,5951.0,1702,5981.0,28.600235254579065
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,15846.0,5.1405419093441385
719517258,Existing Customer,57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,4,7558.0,1364,7594.0,18.04710240804446
714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,3,5381.0,0,5427.0,0.0
717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556.0,2517,3611.0,70.78177727784028
813573333,Existing Customer,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,4,2661.0,1466,2716.0,55.09207065013153
711709683,Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,36,6,1,4,3506.0,1405,3542.0,40.07415858528237
712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2,2066.0,1699,2090.0,82.23620522749275
710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,42,4,1,4,8329.0,877,8371.0,10.529475327170129
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774.0,0,2822.0,0.0
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134.0,1130,4170.0,27.334300919206576
712043433,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,2,11329.0,1180,11365.0,10.415747197457852
769095558,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,2,9055.0,1560,9108.0,17.22805080066262
816094233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,32,6,2,2,17393.0,1409,17425.0,8.100960156384753
758417508,Existing Customer,50,F,4,High School,Divorced,Less than $40K,Blue,43,6,3,4,5908.0,0,5951.0,0.0
721234308,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,Blue,21,6,2,3,5825.0,1815,5846.0,31.158798283261802
717138558,Existing Customer,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,1,3,3665.0,0,3681.0,0.0
798120858,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,2,3797.0,1425,3828.0,37.529628654200685
709997958,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,28,4,3,4,3478.0,0,3506.0,0.0
712617408,Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,3,3,13734.0,0,13754.0,0.0
720158208,Existing Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,23,4,3,2,3034.0,2167,3057.0,71.42386288727752
716548083,Existing Customer,39,M,4,Graduate,Married,Less than $40K,Blue,32,4,1,4,2973.0,2360,3005.0,79.38109653548604
717631008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,31,4,1,2,24296.0,0,24327.0,0.0
813964383,Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,3,8969.0,1226,8999.0,13.669305385215743
719952408,Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,36,3,3,2,2550.0,1623,2586.0,63.64705882352941
771028533,Attrited Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,3,10357.0,0,10392.0,0.0
771823308,Existing Customer,33,F,2,Uneducated,Unknown,Less than $40K,Blue,21,5,1,4,1475.0,986,1496.0,66.84745762711864
719854008,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154.0,1407,5190.0,27.29918509895227
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36,6,2,4,3586.0,1414,3622.0,39.43112102621305
714746358,Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,28,3,1,2,4646.0,1680,4674.0,36.160137752905726
713574708,Existing Customer,39,M,3,College,Single,$40K - $60K,Blue,28,6,2,2,1640.0,1177,1668.0,71.76829268292683
