Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
Existing Customer,40,3,28,1,3563.0,1707,0.506,1482,0.479,35-40,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,65,0,36,3,8138.0,2104,0.837,1299,0.259,60+,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,26,1,20,3,1438.3,673,0.595,2167,0.468,25-30,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,47,2,33,2,2458.0,1399,0.739,1563,0.569,45-50,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,47,4,34,2,4592.0,1635,0.952,1772,0.356,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,57,2,45,1,1438.3,0,1.036,1254,0.0,55-60,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,31,1,36,3,1868.0,1515,1.359,2229,0.811,30-35,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,54,4,49,1,5269.0,1099,1.178,2195,0.209,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,43,2,36,3,20156.0,1759,0.476,1362,0.087,40-45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,39,2,35,3,7410.0,2517,1.924,2398,0.34,35-40,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,53,3,44,2,12163.0,2082,1.554,2649,0.171,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,44,3,37,2,6224.0,0,0.738,1463,0.0,40-45,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,59,0,49,3,4250.0,1095,0.947,1174,0.258,55-60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,53,3,40,3,12059.0,1978,0.877,1836,0.164,50-55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,34,3,28,1,2799.0,1762,0.986,1817,0.63,30-35,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,47,4,36,1,18037.0,0,0.74,1387,0.0,45-50,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,54,2,43,2,5657.0,1719,0.606,2028,0.304,50-55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,42,2,33,1,13770.0,2517,0.788,1582,0.183,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,53,3,44,2,4646.0,1730,0.683,1774,0.372,50-55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,50,2,35,3,2514.0,1521,0.638,1636,0.605,45-50,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Attrited Customer,56,0,51,2,14501.0,0,0.854,1031,0.0,55-60,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Attrited Customer,43,3,36,3,8663.0,288,0.639,916,0.033,40-45,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,44,4,36,3,2333.0,1485,0.692,1198,0.637,40-45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,34,4,26,5,3038.0,1539,0.707,2189,0.507,30-35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,61,1,52,6,8851.0,0,0.731,1257,0.0,60+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,54,0,44,3,2945.0,2206,0.983,1503,0.749,50-55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,49,3,40,3,5267.0,0,0.442,1353,0.0,45-50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Attrited Customer,56,3,45,1,8512.0,0,1.038,811,0.0,55-60,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,47,1,36,3,19063.0,1714,0.786,1270,0.09,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,53,4,33,3,5376.0,1177,0.939,1840,0.219,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,30,0,13,1,7772.0,1890,0.754,2585,0.243,25-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Existing Customer,39,2,29,1,9173.0,2047,1.419,1807,0.223,35-40,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,2,35,1,34516.0,1726,0.867,1729,0.05,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Existing Customer,54,3,36,1,11975.0,1542,0.77,1211,0.129,50-55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,46,2,36,2,15405.0,1691,0.814,1763,0.11,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,43,3,38,1,2615.0,0,0.589,1395,0.0,40-45,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,35,1,25,1,23991.0,2307,0.912,1843,0.096,30-35,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,39,4,31,3,1888.0,1292,0.772,1517,0.684,35-40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,61,1,54,2,3102.0,2091,0.704,1977,0.674,60+,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,40,3,29,2,3170.0,2517,1.301,2027,0.794,35-40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,53,3,36,2,34516.0,1901,0.914,1497,0.055,50-55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,55,2,41,3,14938.0,0,0.49,1134,0.0,50-55,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,41,2,24,2,17298.0,2310,0.844,3663,0.134,40-45,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,35,2,36,3,3131.0,629,0.749,1483,0.201,30-35,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,61,1,47,2,11915.0,1631,0.748,1956,0.137,60+,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Attrited Customer,51,2,39,3,16868.0,0,0.938,940,0.0,50-55,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,42,3,35,3,3266.0,1900,1.568,2183,0.582,40-45,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,46,2,30,3,2770.0,1286,1.068,2920,0.464,45-50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Existing Customer,46,4,40,2,3556.0,2172,0.402,1221,0.611,45-50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,4,35,2,9149.0,1566,0.971,1790,0.171,45-50,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,26,0,19,1,1438.3,0,0.472,2005,0.0,25-30,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,46,3,35,3,14701.0,1635,0.618,3490,0.111,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,62,1,44,2,14825.0,962,0.76,1904,0.065,60+,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,55,2,49,5,10127.0,1873,0.573,1647,0.185,50-55,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Existing Customer,55,2,45,1,2929.0,2431,1.632,1903,0.83,50-55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,32,0,24,2,3735.0,1176,1.184,1564,0.315,30-35,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,37,4,18,1,2930.0,2024,0.903,1686,0.691,35-40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,33,4,29,2,12716.0,1496,1.032,2412,0.118,30-35,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,42,2,32,2,22120.0,1805,0.65,3981,0.082,40-45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,33,2,22,3,1438.3,681,1.542,2730,0.473,30-35,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,60,0,36,2,4546.0,0,0.66,1361,0.0,55-60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Attrited Customer,65,1,47,2,1759.0,0,1.058,821,0.0,60+,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,57,1,36,3,4829.0,2418,0.601,938,0.501,55-60,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,59,0,47,3,7692.0,1678,1.423,1861,0.218,55-60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,5,39,3,2156.0,1208,0.569,1345,0.56,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,62,1,36,3,9521.0,1669,1.308,2444,0.175,60+,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,51,2,41,3,26714.0,2517,0.758,1686,0.094,50-55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,57,2,47,2,2092.0,1387,0.731,1468,0.663,55-60,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,38,3,32,2,11594.0,2072,0.983,2320,0.179,35-40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,32,0,19,1,2834.0,1418,1.458,1598,0.5,30-35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,43,4,37,3,4724.0,2056,0.423,1232,0.435,40-45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,51,0,47,4,3049.0,1151,0.533,4027,0.378,50-55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,50,2,36,3,20614.0,0,0.926,1922,0.0,45-50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Existing Customer,64,0,54,1,3250.0,1992,0.715,1355,0.613,60+,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,53,1,36,1,3128.0,2517,0.696,2361,0.805,50-55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,42,2,30,2,6414.0,0,0.718,708,0.0,40-45,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,53,3,34,3,2506.0,0,0.598,1687,0.0,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,52,4,47,2,7469.0,2338,0.441,1212,0.313,50-55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Existing Customer,60,2,36,3,3460.0,2517,1.144,1752,0.727,55-60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,30,1,19,3,9959.0,2377,1.1,1560,0.239,25-30,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,43,3,39,1,4175.0,2517,0.551,1520,0.603,40-45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,60,1,48,1,10264.0,2073,0.62,1685,0.202,55-60,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,46,2,36,3,4129.0,0,0.96,1678,0.0,45-50,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,65,2,45,2,2658.0,1514,1.193,1627,0.57,60+,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,2,33,2,4589.0,1240,0.856,1637,0.27,40-45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,56,2,36,1,2781.0,1035,0.816,1707,0.372,55-60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,4,39,3,24880.0,836,0.701,1208,0.034,40-45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,37,3,31,1,8504.0,1956,0.963,1881,0.23,35-40,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Existing Customer,48,2,39,1,8091.0,1996,0.646,1360,0.247,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,37,4,30,4,3417.0,2517,0.992,1641,0.737,35-40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,39,1,22,3,9204.0,845,0.673,1820,0.092,35-40,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,41,2,32,2,14302.0,2097,0.407,1505,0.147,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,55,2,45,2,3187.0,2517,1.144,1627,0.79,50-55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,34,1,36,3,6313.0,782,0.931,1703,0.124,30-35,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,52,2,47,1,15904.0,1024,0.369,1433,0.064,50-55,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,54,0,39,2,11696.0,2288,0.973,2445,0.196,50-55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
Existing Customer,40,3,36,3,20371.0,1832,0.907,1665,0.09,35-40,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,52,0,41,3,34516.0,1043,0.562,1489,0.03,50-55,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Existing Customer,45,3,33,1,7552.0,0,0.463,1393,0.0,40-45,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Existing Customer,61,0,53,1,5561.0,1434,1.423,1820,0.258,60+,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,57,2,52,3,1441.0,0,1.364,2742,0.0,55-60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,51,2,33,2,19715.0,1014,1.437,1979,0.051,50-55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Existing Customer,60,1,52,3,2486.0,1464,0.731,1378,0.589,55-60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,48,2,44,1,4570.0,2439,0.693,1520,0.534,45-50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,34,0,13,3,3870.0,1394,0.827,1588,0.36,30-35,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,49,4,36,3,12938.0,661,0.725,1282,0.051,45-50,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,53,3,36,1,21178.0,1796,1.182,1872,0.085,50-55,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,34,2,36,2,12182.0,1136,0.753,2295,0.093,30-35,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,54,2,42,2,3583.0,0,1.088,1065,0.0,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,40,3,27,2,17018.0,0,0.69,1550,0.0,35-40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,49,5,41,3,16031.0,2245,0.635,1527,0.14,45-50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Attrited Customer,41,4,36,2,4203.0,2517,0.771,1489,0.599,40-45,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,46,3,36,1,4213.0,997,0.668,1264,0.237,45-50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,46,4,33,2,21548.0,1180,0.52,1582,0.055,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,30,0,36,5,18513.0,2517,0.524,1567,0.136,25-30,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,59,1,36,2,2483.0,1372,1.642,1704,0.553,55-60,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,50,0,38,2,3460.0,1881,0.622,1546,0.544,45-50,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Existing Customer,49,2,36,3,6511.0,1790,0.397,1478,0.275,45-50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Attrited Customer,45,5,40,3,1438.3,0,1.23,2132,0.0,40-45,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,53,1,36,2,2615.0,1772,0.611,1419,0.678,50-55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,42,1,35,3,2985.0,2355,0.602,1065,0.789,40-45,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,46,5,28,1,18797.0,2158,0.446,1364,0.115,45-50,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Existing Customer,33,1,22,1,2859.0,2517,1.254,2247,0.88,30-35,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,46,2,38,3,2888.0,2245,0.772,1111,0.777,45-50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,61,0,36,3,9172.0,1567,1.451,1836,0.171,60+,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,42,5,34,3,14281.0,1519,0.256,1164,0.106,40-45,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,47,4,39,2,7353.0,1450,0.739,2005,0.197,45-50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,47,2,36,2,5145.0,0,0.693,1588,0.0,45-50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,53,4,36,2,4753.0,2472,1.274,2242,0.52,50-55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,46,3,26,3,2171.0,1418,0.505,1415,0.653,45-50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,26,0,36,2,4150.0,456,1.126,2483,0.11,25-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Existing Customer,45,3,41,3,9106.0,2477,0.515,1239,0.272,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,36,2,36,3,2686.0,1733,0.706,2057,0.645,35-40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,42,3,38,1,10239.0,510,0.344,1228,0.05,40-45,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,52,1,36,3,34516.0,549,0.78,1629,0.016,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,37,3,25,3,15017.0,1733,0.635,2076,0.115,35-40,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,53,1,43,1,4426.0,1530,0.518,1231,0.346,50-55,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,65,1,52,3,2155.0,0,1.423,1655,0.0,60+,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,47,1,34,1,20620.0,1085,1.276,1477,0.053,45-50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,38,0,19,1,3238.0,2146,0.673,1501,0.663,35-40,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,52,2,46,3,14316.0,1081,0.67,1313,0.076,50-55,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,36,3,36,3,2607.0,1880,1.464,2045,0.721,35-40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,43,4,24,5,6231.0,0,1.054,1448,0.0,40-45,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Attrited Customer,38,3,30,2,3730.0,2517,0.853,858,0.675,35-40,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,65,0,56,1,3094.0,2266,0.724,1591,0.732,60+,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,51,2,41,2,6630.0,916,0.927,842,0.138,50-55,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Attrited Customer,40,3,22,2,1925.0,0,0.672,781,0.0,35-40,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Existing Customer,39,3,36,2,33406.0,1692,1.242,1529,0.051,35-40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Existing Customer,39,1,30,2,2917.0,1357,1.593,2422,0.465,35-40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,60,0,47,3,9452.0,2517,0.73,1825,0.266,55-60,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,43,2,29,3,2162.0,1377,0.6,1555,0.637,40-45,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Existing Customer,31,2,18,2,1438.3,0,1.561,2789,0.0,30-35,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,55,1,42,2,34516.0,1478,0.967,1308,0.043,50-55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,65,1,54,3,2888.0,1134,1.479,2489,0.393,60+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,54,1,44,3,3947.0,1746,0.478,1110,0.442,50-55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,40,1,31,3,15970.0,1212,0.542,1260,0.076,35-40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Existing Customer,38,2,27,1,1830.0,0,0.736,1741,0.0,35-40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Existing Customer,36,2,29,3,7712.0,2517,0.676,1845,0.326,35-40,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Existing Customer,43,3,36,3,20811.0,1425,0.382,1483,0.068,40-45,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Existing Customer,41,3,31,3,11789.0,1420,0.659,1463,0.12,40-45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,50,3,37,1,3073.0,1792,1.099,1734,0.583,45-50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Existing Customer,48,3,36,2,34516.0,0,0.691,1733,0.0,45-50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Existing Customer,39,4,26,2,34516.0,2517,0.887,1689,0.073,35-40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Existing Customer,55,2,46,2,6725.0,2025,0.604,1865,0.301,50-55,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,44,3,39,2,2978.0,2134,0.579,1413,0.717,40-45,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Attrited Customer,42,3,36,1,34516.0,781,0.803,853,0.023,40-45,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,54,3,46,1,34516.0,854,0.928,1999,0.025,50-55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,57,1,36,2,24545.0,1735,0.664,1671,0.071,55-60,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Existing Customer,53,1,46,2,1438.3,0,0.743,2118,0.0,50-55,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Existing Customer,41,4,31,1,2490.0,627,0.345,1391,0.252,40-45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Existing Customer,39,1,24,2,10074.0,2517,0.77,1729,0.25,35-40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Existing Customer,45,2,40,3,2259.0,954,0.695,1393,0.422,40-45,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Existing Customer,46,2,35,3,34516.0,1236,0.549,1665,0.036,45-50,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Existing Customer,54,2,50,2,9519.0,1936,0.929,2489,0.203,50-55,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Existing Customer,40,4,36,1,3706.0,1043,0.384,1688,0.281,35-40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
